"business_id","name","address","CITY","STATE","postal_code","latitude","longitude","phone_number","Geo_Address"
"PR0443088","GYU-KAKU JAPANESE BBQ RESTAURANT","28 N ALMADEN AV # 70","SAN JOSE","CA","95110","37.3353711000","-121.8939200000","+13102149572","POINT (-121.89392 37.3353711)"
"PR0443090","NVIDIA CORPORATION - VOYAGER COFFEE BAR","2888 SAN TOMAS EX","SANTA CLARA","CA","95050","37.3740416000","-121.9660243000",,"POINT (-121.9660243 37.3740416)"
"PR0443091","NVIDIA CORPORATION - VOYAGER MEZZANINE","2888 SAN TOMAS EX","SANTA CLARA","CA","95050","37.3740416000","-121.9660243000",,"POINT (-121.9660243 37.3740416)"
"PR0443092","NVIDIA CORPORATION - VOYAGER CAFE","2888 SAN TOMAS EX","SANTA CLARA","CA","95050","37.3740416000","-121.9660243000",,"POINT (-121.9660243 37.3740416)"
"PR0443144","TELEFERIC BARCELONA LG LLC","50 UNIVERSITY AV # 270","LOS GATOS","CA","95032","37.2225522000","-121.9816797000","+14155277429","POINT (-121.9816797 37.2225522)"
"PR0443146","BIKANOS","1635 HOLLENBECK AV # 1635","SUNNYVALE","CA","94087","37.3400255000","-122.0425704000","+14087435302","POINT (-122.0425704 37.3400255)"
"PR0443156","TETRA HOTEL - BAR & CAFE","400 W JAVA DR","SUNNYVALE","CA","94089","37.4126655000","-122.0222295000","+14084295035","POINT (-122.0222295 37.4126655)"
"PR0443157","TETRA HOTEL - KITCHEN","400 W JAVA DR","SUNNYVALE","CA","94089","37.4126655000","-122.0222295000","+14084295035","POINT (-122.0222295 37.4126655)"
"PR0443192","LINKEDIN - 1ST FLOOR COFFEE KIOSK","800 E MIDDLEFIELD RD","MOUNTAIN VIEW","CA","94085","37.3903810000","-122.0478300000","+19258789704","POINT (-122.04783 37.390381)"
"PR0443193","LINKEDIN - 1ST FLOOR CAFE","800 E MIDDLEFIELD RD","MOUNTAIN VIEW","CA","94085","37.3903810000","-122.0478300000","+19258789704","POINT (-122.04783 37.390381)"
"PR0443194","LINKEDIN - 3RD FLOOR CAFE","800 E MIDDLEFIELD RD","MOUNTAIN VIEW","CA","94085","37.3903810000","-122.0478300000","+19258789704","POINT (-122.04783 37.390381)"
"PR0443304","SUBARU CAFE","3225 STEVENS CREEK BL","SAN JOSE","CA","95117","37.3236350000","-121.9544323000","+16506192785","POINT (-121.9544323 37.323635)"
"PR0443323","TAO TAO TEA","18472 PROSPECT RD","SARATOGA","CA","95070","37.2917354000","-121.9941045000","+14084066780","POINT (-121.9941045 37.2917354)"
"PR0443345","CALI SANDWICHES","972 STORY RD","SAN JOSE","CA","95122","37.3305556000","-121.8555715000","+14085137197","POINT (-121.8555715 37.3305556)"
"PR0443520","ROUND TABLE PIZZA","520 LAGUNITA DR","STANFORD","CA","94305","37.4237021000","-122.1709226000","+16506132115","POINT (-122.1709226 37.4237021)"
"PR0443521","ZAIDA'S KITCHEN","459 LAGUNITA DR","STANFORD","CA","94305","37.4237021000","-122.1709226000","+16507997292","POINT (-122.1709226 37.4237021)"
"PR0443543","PIA'S THAI KTICHEN","949 RUFF DR # K12","SAN JOSE","CA","95110","37.3495100000","-121.9121720000","+17873664127","POINT (-121.912172 37.34951)"
"PR0443586","GOOGLE LOCAL BLDG 1 - LOCAL CAFE","242 HUMBOLDT CT","SUNNYVALE","CA","94089","37.4084800000","-122.0158375000",,"POINT (-122.0158375 37.40848)"
"PR0443622","BOBA LOVE","1661 TULLY RD","SAN JOSE","CA","95122","37.3220585000","-121.8274478000","+14084085125","POINT (-121.8274478 37.3220585)"
"PR0443624","HAMILTON EUROMARKET","4160 STEVENS CREEK BL","SAN JOSE","CA","95129","37.3225943000","-121.9751808000","+14088289526","POINT (-121.9751808 37.3225943)"
"PR0443712","COFFEE CUP","438 TOYON AV","SAN JOSE","CA","95132","37.3823146000","-121.8267804000","+14082540755","POINT (-121.8267804 37.3823146)"
"PR0443713","CALCUTTA CHAT AND BAKERY","81 S MAIN ST","MILPITAS","CA","95035","37.4294320000","-121.9069809000","+16993198966","POINT (-121.9069809 37.429432)"
"PR0443752","SOURDOUGH & CO","530 SHOWERS DR # 1","MOUNTAIN VIEW","CA","94040","37.4020375000","-122.1076114000","+16502095198","POINT (-122.1076114 37.4020375)"
"PR0443754","FORMOSA AROMA","5205 PROSPECT RD # 135","SAN JOSE","CA","95129","37.2928963000","-121.9926301000","+13107523478","POINT (-121.9926301 37.2928963)"
"PR0443779","STARDUST COFFEEHOUSE","1725 S BASCOM AV # 1100","CAMPBELL","CA","95008","37.2917701999","-121.9326405000","+14083347794","POINT (-121.9326405 37.2917701999)"
"PR0443783","STRATFORD SCHOOL","25 CORNING AV","MILPITAS","CA","95035","37.4249761000","-121.9069174000","+14084189105","POINT (-121.9069174 37.4249761)"
"PR0443799","HEY CHICKEN CUPERTINO","19540 VALLCO PY # 110","CUPERTINO","CA","95014","37.3250020000","-122.0110190000","+12173055006","POINT (-122.011019 37.325002)"
"PR0443803","FLOR DE PINEAPPLE @ SALTALK","3334 VICTOR CT # 7","SANTA CLARA","CA","95054","37.3854604000","-121.9392559000","+14082569260","POINT (-121.9392559 37.3854604)"
"PR0443804","BAY VIEW SUITES DINING","400 BAY VIEW DR","MOUNTAIN VIEW","CA","94043","37.4227308000","-122.0629707000",,"POINT (-122.0629707 37.4227308)"
"PR0443829","TANING","715 SUNNYVALE SARATOGA RD","SUNNYVALE","CA","94087","37.3672574000","-122.0334430000","+16693407229","POINT (-122.033443 37.3672574)"
"PR0443830","NOODLE TALK RESTAURANT","711 SUNNYVALE SARATOGA RD","SUNNYVALE","CA","94087","37.3676245000","-122.0335972000","+14089338620","POINT (-122.0335972 37.3676245)"
"PR0443832","ELEMENT HOTEL SAN JOSE AIRPORT","1130 WONDO WY","SAN JOSE","CA","95110","37.3513456000","-121.9266721000","+14082770500","POINT (-121.9266721 37.3513456)"
"PR0443833","ELEMENT HOTEL SAN JOSE AIRPORT - BAR","1130 WONDO WY","SAN JOSE","CA","95110","37.3513456000","-121.9266721000","+14082770500","POINT (-121.9266721 37.3513456)"
"PR0443839","99 RANCH MARKET #702 - HOT DELI","925 BLOSSOM HILL RD # 1355","SAN JOSE","CA","95123","37.2525161000","-121.8630003000","+14085398899","POINT (-121.8630003 37.2525161)"
"PR0443840","99 RANCH MARKET #702 - BAKERY","925 BLOSSOM HILL RD # 1355","SAN JOSE","CA","95123","37.2525161000","-121.8630003000","+14085398899","POINT (-121.8630003 37.2525161)"
"PR0443892","COUPA CAFE SRP","3215 PORTER DR","PALO ALTO","CA","94304","37.4090575000","-122.1475472000","+16507013113","POINT (-122.1475472 37.4090575)"
"PR0443896","GOOGLE - CYD1 - VILLA HUB","1300 VILLA ST","MOUNTAIN VIEW","CA","95054","37.3970682000","-122.0854745000","+16506210262","POINT (-122.0854745 37.3970682)"
"PR0443990","SODEXO OPERATIONS LLC","2170 MARTIN AV","SANTA CLARA","CA","95050","37.3655902000","-121.9630223000","+15303864172","POINT (-121.9630223 37.3655902)"
"PR0443991","MANRESA BREAD TOWN AND COUNTRY","855 EL CAMINO REAL # 138","PALO ALTO","CA","94301","37.4389939000","-122.1588204000","+16503846462","POINT (-122.1588204 37.4389939)"
"PR0444050","COCONUT HILL","1261 E CALAVERAS BL","MILPITAS","CA","95035","37.4361768000","-121.8854781000","+14086188238","POINT (-121.8854781 37.4361768)"
"PR0444054","KOREAN AMERICAN COMMUNITY SERVICE @ BASCOM COMMUNITY CENTER","1000 S BASCOM AV","SAN JOSE","CA","95128","37.3076292000","-121.9314005000","+14089209733","POINT (-121.9314005 37.3076292)"
"PR0444065","MAYAN KITCHEN","139 S MURPHY AV","SUNNYVALE","CA","94086","37.3770310000","-122.0304210000","+16502242164","POINT (-122.030421 37.377031)"
"PR0444129","PINK PINK TEA SHOPPE","2855 STEVENS CREEK BL # 2229","SANTA CLARA","CA","95050","37.3244194000","-121.9465798000",,"POINT (-121.9465798 37.3244194)"
"PR0444138","DANBI KOREAN RESTAURANT LOS GATOS","9 MONTEBELLO WY","LOS GATOS","CA","95030","37.2215784000","-121.9834789000","+14088570966","POINT (-121.9834789 37.2215784)"
"PR0444169","EASY BREEZY FROZEN YOGURT #5","307 N SANTA CRUZ AV","LOS GATOS","CA","95030","37.2277301000","-121.9817241000",,"POINT (-121.9817241 37.2277301)"
"PR0444170","LA MICHOACANA LA DELICIA INC","1162 E WILLIAM CT # 25","SAN JOSE","CA","95116","37.3414169000","-121.8621121000","+14086652728","POINT (-121.8621121 37.3414169)"
"PR0444180","GOOGLE - 244 HUMBOLDT CT - S'WICH CAFE","244 HUMBOLDT CT","SUNNYVALE","CA","94089","37.4079078000","-122.0171599000",,"POINT (-122.0171599 37.4079078)"
"PR0444235","THE UNIQUE CUISINE @CULINARY BLOCK","1901 LAS PLUMAS AV # 30","SAN JOSE","CA","95133","37.3661785000","-121.8620428000","+14088965444","POINT (-121.8620428 37.3661785)"
"PR0444282","SPRINGHILL SUITES MILPITAS - PANTRY/BAR","1201 CADILLAC CT","MILPITAS","CA","95035","37.4458001000","-121.9200217000","+14089642270","POINT (-121.9200217 37.4458001)"
"PR0444284","SCRATCH COOKERY INC","30 FOUNTAIN ALLEY # 150","SAN JOSE","CA","95113","37.3362590000","-121.8898133000","+14086010396","POINT (-121.8898133 37.336259)"
"PR0444294","MIKE'S BACKYARD BBQ","4800 MONTEREY HY","GILROY","CA","95020","37.2676080000","-121.8216006000","+14087105159","POINT (-121.8216006 37.267608)"
"PR0444336","GOOGLE 100 LOMAX - BAY VIEW MINT & PARSLEY","100 LOMAX LN","MOUNTAIN VIEW","CA","94043","37.4222373000","-122.0658406000",,"POINT (-122.0658406 37.4222373)"
"PR0444393","EATALY - WAREHOUSE & LOCKER ROOMS (LVL0)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444394","EATALY - MARKET PLACE & SAFO (LVL3)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444399","SERIOUS DUMPLING","28 N ALMADEN AV # 60","SAN JOSE","CA","95110","37.3353711000","-121.8939200000","+15109217282","POINT (-121.89392 37.3353711)"
"PR0444400","STICK & WOK","2855 STEVENS CREEK BL # 2329","SANTA CLARA","CA","95050","37.3230072000","-121.9612044000","+14088682882","POINT (-121.9612044 37.3230072)"
"PR0444402","CHUNG CHOU CITY INC","448 BARBER LN","MILPITAS","CA","95035","37.4220506000","-121.9174218000","+14159862288","POINT (-121.9174218 37.4220506)"
"PR0444409","EATALY - BUTCHER & FISH (LVL3)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444413","EATALY - BAKERY (LVL 3)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444417","CHICK-FIL-A MILPITAS TOWN CENTER","755 E CALAVERAS BL","MILPITAS","CA","95035","37.4338793000","-121.8937947000","+14084044314","POINT (-121.8937947 37.4338793)"
"PR0444418","CURRY PIZZA HOUSE","361 N CAPITOL AV # 20","SAN JOSE","CA","95133","37.3710742000","-121.8448300000","+14088497161","POINT (-121.84483 37.3710742)"
"PR0444427","EATALY - MOZZARELLA LAB, FRESH PASTA, COLD PREP","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444442","BUN GAO","2268 SENTER RD # 176","SAN JOSE","CA","95112","37.3108783000","-121.8487443000","+16692305936","POINT (-121.8487443 37.3108783)"
"PR0444455","EATALY - WINE TASTING (LVL 2)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444543","EATALY - PASTRY COFFEE PIZZA (LVL 1)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444544","EATALY - TERRA RESTAURANT & BAR (LVL 3)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444545","EATALY - PIPA RESTAURANT & BAR (LVL 3)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444546","EATALY - GELATO (LVL 1)","2855 STEVENS CREEK BL # 1732","SAN JOSE","CA","95050","37.3230072000","-121.9612044000","+14246534024","POINT (-121.9612044 37.3230072)"
"PR0444556","CHEZ PHILIPPE","34 N SANTA CRUZ AV","LOS GATOS","CA","95030","37.2235450000","-121.9831680000","+16506304319","POINT (-121.983168 37.223545)"
"PR0444642","CHOP STOP SANTA CLARA","3334 VICTOR CT # 8","SANTA CLARA","CA","95054","37.3854604000","-121.9392559000","+18183970759","POINT (-121.9392559 37.3854604)"
"PR0444648","VEDA","473 LOS COCHES ST","MILPITAS","CA","95035","37.4312507000","-121.8973653000","+14083401744","POINT (-121.8973653 37.4312507)"
"PR0444649","CAFE VENETIA","417 UNIVERSITY AV","PALO ALTO","CA","94301","37.4474922000","-122.1603798000","+16503233600","POINT (-122.1603798 37.4474922)"
"PR0444650","ALMA TAQUILARIA","100 N ALMADEN AV # 161","SAN JOSE","CA","95110","37.3363664000","-121.8949042000","+14082067249","POINT (-121.8949042 37.3363664)"
"PR0444654","CRUMBL COOKIES","1041 COCHRANE RD # 140","MORGAN HILL","CA","95037","37.1556968000","-121.6506579000","+14086594951","POINT (-121.6506579 37.1556968)"
"PR0444658","DOMINO'S","6059 CAHALAN AV # 90","SAN JOSE","CA","95123","37.2400815000","-121.8513908000","+15104158257","POINT (-121.8513908 37.2400815)"
"PR0444711","URBAN PLATES","300 W MCKINLEY AV # 100","SUNNYVALE","CA","94086","37.3746691000","-122.0338977000","+17602301700","POINT (-122.0338977 37.3746691)"
"PR0444721","POKI BOWL","1425 1ST ST # 103","GILROY","CA","95020","37.0139824000","-121.5980449000","+14086127884","POINT (-121.5980449 37.0139824)"
"PR0444725","INDIA METRO HYPERMARKET - GROCERY","699 E CALAVERAS BL","MILPITAS","CA","95035","37.4336946000","-121.8947122000","+17324239515","POINT (-121.8947122 37.4336946)"
"PR0444726","INDIA METRO HYPERMARKET - DELI","699 E CALAVERAS BL","MILPITAS","CA","95035","37.4336946000","-121.8947122000","+17324239515","POINT (-121.8947122 37.4336946)"
"PR0444727","KODIAK","1250 PAGE MILL RD","PALO ALTO","CA","94304","37.4196199000","-122.1458198000","+16502810850","POINT (-122.1458198 37.4196199)"
"PR0444728","NOBU HOTEL PALO ALTO","620 EMERSON ST","PALO ALTO","CA","94301","37.4434911000","-122.1613445000","+16505318888","POINT (-122.1613445 37.4434911)"
"PR0444729","ARAUJO'S MEXICAN GRILL","1501 BERRYESSA RD STE 10","SAN JOSE","CA","95133","37.3705843000","-121.8786748000","+18018858309","POINT (-121.8786748 37.3705843)"
"PR0444730","TACOMANIA","2855 STEVENS CREEK BL # 2749","SANTA CLARA","CA","95050","37.3244194000","-121.9465798000","+14086085317","POINT (-121.9465798 37.3244194)"
"PR0444737","BLUE BOTTLE COFFEE","29 UNIVERSITY AV","LOS GATOS","CA","95030","37.2230240000","-121.9824575000","+15106533394","POINT (-121.9824575 37.223024)"
"PR0444738","SWEET55 - SWISS CHOCOLATES & CONFECTIONS","855 EL CAMINO REAL # 123","PALO ALTO","CA","94301","37.4389939000","-122.1588204000","+16508478107","POINT (-122.1588204 37.4389939)"
"PR0444745","EIGHTY EIGHT SUSHI & RAMEN","530 SHOWERS DR # 4","MOUNTAIN VIEW","CA","94040","37.4020375000","-122.1076114000","+16509488388","POINT (-122.1076114 37.4020375)"
"PR0444746","JP MORGAN CHASE - CAFE LEVEL 1","3223 HANOVER ST","PALO ALTO","CA","94304","37.4122870000","-122.1432995000",,"POINT (-122.1432995 37.412287)"
"PR0444749","JP MORGAN CHASE - CAFE LEVEL 2","3223 HANOVER ST","PALO ALTO","CA","94304","37.4122870000","-122.1432995000",,"POINT (-122.1432995 37.412287)"
"PR0444874","BOBAHOLICS","2323 MCKEE RD # 8","SAN JOSE","CA","95116","37.3669091000","-121.8501125000","+14088893447","POINT (-121.8501125 37.3669091)"
"PR0444929","HILTON GARDEN INN - SAN JOSE AIRPORT - BAR","101 E GISH RD","SAN JOSE","CA","95112","37.3629155000","-121.9080122000","+14084361111","POINT (-121.9080122 37.3629155)"
"PR0444930","HILTON GARDEN INN - SAN JOSE AIRPORT - KITCHEN","101 E GISH RD","SAN JOSE","CA","95112","37.3629155000","-121.9080122000","+14084361111","POINT (-121.9080122 37.3629155)"
"PR0444966","A SACK OF POTATOES","929 STORY RD # 2024","SAN JOSE","CA","95122","37.3322450000","-121.8588518000","+14159025666","POINT (-121.8588518 37.332245)"
"PR0444973","CANDY MANIA","3769 LAFAYETTE ST","SANTA CLARA","CA","95054","37.3881513000","-121.9532613000","+14083204232","POINT (-121.9532613 37.3881513)"
"PR0444999","ADULT TRANSITION PROGRAM NORTH (ATP NORTH)","830 N CAPITOL AV","SAN JOSE","CA","95133","37.3812850000","-121.8543440000",,"POINT (-121.854344 37.381285)"
"PR0445032","MOUNTAIN MIKE'S PIZZA","2510 AUGUSTINE DR","SANTA CLARA","CA","95054","37.3821488000","-121.9733238000","+19256429501","POINT (-121.9733238 37.3821488)"
"PR0445037","NUTRITION SERVICES KATHLEEN MACDONALD - SERVERY","3588 ZANKER RD","SAN JOSE","CA","95134","37.4080030000","-121.9335274000","+14084232077","POINT (-121.9335274 37.408003)"
"PR0445042","YOMIE'S RICE & YOGURT SAN JOSE","1701 LUNDY AV # 180","SAN JOSE","CA","95131","37.3871545000","-121.8876188000","+15103675557","POINT (-121.8876188 37.3871545)"
"PR0445079","PACIFIC CATCH","300 W MCKINLEY AV # F-170","SUNNYVALE","CA","94086","37.3746691000","-122.0338977000","+16696003858","POINT (-122.0338977 37.3746691)"
"PR0445081","GOOGLE - 285 W TASMAN - HUB CAFE","285 W TASMAN DR","SAN JOSE","CA","95134","37.4119869000","-121.9555765000",,"POINT (-121.9555765 37.4119869)"
"PR0445136","TOGO'S EL PASEO","1020 EL PASEO DE SARATOGA","SAN JOSE","CA","95130","37.2900182000","-121.9907967000","+14082575222","POINT (-121.9907967 37.2900182)"
"PR0445137","PIZZA GUYS","7062 SANTA TERESA BL","SAN JOSE","CA","95139","37.2274830000","-121.7748530000","+14088770700","POINT (-121.774853 37.227483)"
"PR0445138","CRUMBL COOKIES","537 E CALAVERAS BL","MILPITAS","CA","95035","37.4345508000","-121.8982407000","+16692445242","POINT (-121.8982407 37.4345508)"
"PR0445145","TULUM MEXICAN KITCHEN","929 STORY RD # 2000","SAN JOSE","CA","95122","37.3322450000","-121.8588518000","+16693082829","POINT (-121.8588518 37.332245)"
"PR0445146","HOLIDAY INN EXPRESS - SAN JOSE - KITCHEN","2660 MONTEREY RD","SAN JOSE","CA","95111","37.2968429000","-121.8531025000","+14089307219","POINT (-121.8531025 37.2968429)"
"PR0445148","MABEL MATTOS ELEMENTARY SCHOOL","1750 MCCANDLESS DR","MILPITAS","CA","95035","37.4061219000","-121.8985499000","+14086352600","POINT (-121.8985499 37.4061219)"
"PR0445210","ZANOTTOS EXPRESS","2290 RINGWOOD AV # C","SAN JOSE","CA","95138","37.4021041000","-121.8965493000","+14083154148","POINT (-121.8965493 37.4021041)"
"PR0445217","HEALTHY HABITS","5540 WINFIELD AV # 1000","SAN JOSE","CA","95123","37.2524980000","-121.8654228000","+14088683180","POINT (-121.8654228 37.252498)"
"PR0445219","FULFIL","300 PIONEER WY","MOUNTAIN VIEW","CA","94041","37.3872252000","-122.0680405000","+14153476817","POINT (-122.0680405 37.3872252)"
"PR0445238","GOOGLE - 122 E BROKAW RD - LIFT OFF CAFE","122 E BROKAW RD","SAN JOSE","CA","95112","37.3747886000","-121.9157633000",,"POINT (-121.9157633 37.3747886)"
"PR0445239","SHIHLIN TAIWAN STREET SNACKS","1477 BERRYESSA RD # 30","SAN JOSE","CA","95133","37.3693809000","-121.8799277000","+14085606352","POINT (-121.8799277 37.3693809)"
"PR0445240","LEE'S SANDWICHES","88 E SAN CARLOS ST # 50","SAN JOSE","CA","95112","37.3322364000","-121.8851652000","+14086871015","POINT (-121.8851652 37.3322364)"
"PR0445312","CHICK-FIL-A SILVER CREEK VALLEY & 101 DTO","5815 SILVER CREEK VALLEY PL","SAN JOSE","CA","95138","37.2560673000","-121.7917112000","+14083652975","POINT (-121.7917112 37.2560673)"
"PR0445313","CHEVRON STATION INC 95764-1793","875 BLOSSOM HILL RD","SAN JOSE","CA","95127","37.2507889000","-121.8583737000","+14083635960","POINT (-121.8583737 37.2507889)"
"PR0445381","GOOGLE - 255 W TASMAN - LVL 1 CAFE","255 W TASMAN DR","SAN JOSE","CA","95134","37.4119214000","-121.9537990000",,"POINT (-121.953799 37.4119214)"
"PR0445388","ADOBE NORTH TOWER - L8 CATERING KITCHEN","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445389","ADOBE NORTH TOWER - L8 COWORKING BAR","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445390","ADOBE NORTH TOWER - L8 GATHER","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445391","ADOBE NORTH TOWER - L1 CREATIVE GROUNDS","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445392","ADOBE NORTH TOWER - L7 FOOD HALL","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445393","ADOBE NORTH TOWER - L8 GATHER KITCHEN","333 W SAN FERNANDO ST","SAN JOSE","CA","95113","37.3318700000","-121.8953498000","+14085366000","POINT (-121.8953498 37.33187)"
"PR0445459","LEVI STADIUM - FOOD FACILITIES - STADIUM OPERATIONS OFFICE BREAKROOM","4900 MARIE P DEBARTOLO WY","SANTA CLARA","CA","95054","37.4023170000","-121.9689953999",,"POINT (-121.9689953999 37.402317)"
"PR0445460","UNCLE QUAN'S KITCHEN","2893 SENTER RD # D","SAN JOSE","CA","95111","37.2979179000","-121.8385136000","+15107663695","POINT (-121.8385136 37.2979179)"
"PR0445497","SOLAR 4 AMERICA BARRACUDA STADIUM - COMMISSARY","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445498","SOLAR 4 AMERICA BARRACUDA STADIUM - CRAFT BAR (AREA 2/BAR 12.10)","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445499","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 3 PIZZA WINGS CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445500","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 4 CLASSIC GRILL CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445501","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 5 GENERAL CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445502","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 6 FRESH MEX CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445503","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 7 CHEESESTEAKS CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445504","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 8 CLUB BAR","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445505","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 9 ALL DAY GRILL CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445506","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 10 CAFE CONCESSIONS","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445507","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 11 CONCOURSE","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445508","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 16 THEATER BOX","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445509","SOLAR 4 AMERICA BARRACUDA STADIUM - AREA 17 RINK 6 BAR","1500 S 10TH ST","SAN JOSE","CA","95112","37.3194275000","-121.8642665000","+14082796000","POINT (-121.8642665 37.3194275)"
"PR0445520","FIREHOUSE SUBS","1411 BERRYESSA RD # 50","SAN JOSE","CA","95133","37.3693692000","-121.8820988000","+14087084961","POINT (-121.8820988 37.3693692)"
"PR0445522","SUNRIGHT TEA STUDIO","1693 N MILPITAS BL","MILPITAS","CA","95035","37.4549753000","-121.9115788000","+15103312506","POINT (-121.9115788 37.4549753)"
"PR0445524","AMAZON BON APPETIT MARKET LVL 1","3075 OLCOTT ST","SANTA CLARA","CA","95054","37.3780668000","-121.9672191000","+14082121992","POINT (-121.9672191 37.3780668)"
"PR0445530","CASA JUANA","581 W ALMA AV # 581","SAN JOSE","CA","95125","37.3094261000","-121.8872789000","+14083918924","POINT (-121.8872789 37.3094261)"
"PR0445569","MASTRO'S STEAKHOUSE","2855 STEVENS CREEK BL # 1860","SANTA CLARA","CA","95050","37.3244194000","-121.9465798000",,"POINT (-121.9465798 37.3244194)"
"PR0445648","COZY TEA LOFT","5152 MOORPARK AV # 50","SAN JOSE","CA","95129","37.3089340000","-121.9941019000","+14085646907","POINT (-121.9941019 37.308934)"
"PR0445650","MANRESA BREAD","40 N SANTA CRUZ AV","LOS GATOS","CA","95030","37.2237069000","-121.9830325000","+14084025372","POINT (-121.9830325 37.2237069)"
"PR0445657","GOOGLE - BROKAW D - FLIGHTPLAN","1849 BERING DR","SAN JOSE","CA","95112","37.3742730000","-121.9146875000",,"POINT (-121.9146875 37.374273)"
"PR0445664","GOOGLE - 1265 BORREGAS AVE - MARKETPLACE","1265 BORREGAS AV","SUNNYVALE","CA","94089","37.4093672000","-122.0195461000",,"POINT (-122.0195461 37.4093672)"
"PR0445683","DAVE'S HOT CHICKEN #1269","5251 PROSPECT RD","SAN JOSE","CA","95129","37.2923306000","-121.9942202000","+14086744385","POINT (-121.9942202 37.2923306)"
